rssi1,rssi2,rssi3,rssi4,location
-44.28190439450519,-43.09338762817372,-34.86420378841333,-46.77962495284601,3
-44.261205182644815,-44.12949206566639,-34.8718168181491,-46.90035775226336,3
-44.458267884660614,-45.458277439247546,-34.87971089172717,-47.82134654375922,3
-44.79643421555478,-47.128212977902926,-34.88768801106239,-47.93511650881921,3
-44.80905697052648,-47.38100955411805,-35.58345898424886,-48.844576054319305,3
-44.78194257616452,-48.8674218689338,-35.604869371814814,-48.95471314914556,3
-44.58303338018741,-49.08735236446022,-35.62470620291121,-50.23847911803226,3
-44.31910876830537,-49.23561245994619,-35.64304312445993,-50.37506696133609,3
-44.297881430715336,-49.34592033296146,-35.664128674353364,-50.468702207782265,3
-43.64267005167986,-49.43273657974312,-35.6544246571548,-51.56675434836842,3
-43.61938697241829,-49.50371094234946,-35.50975988924177,-51.6865786763049,3
-42.901856073202104,-49.56335131960284,-35.51379105546926,-51.77066148719383,3
-42.85336837604776,-49.61452245377063,-35.51730868862299,-52.7529612665379,3
-42.05250457127808,-49.659149982809126,-35.626989230535315,-52.86556120138342,3
-41.145719609926175,-49.69858589787602,-35.662922465972905,-52.94545619196776,3
-41.00832184466263,-49.73381309118184,-35.95402910758064,-53.0062152166804,3
-40.906066242574084,-49.76556682290235,-35.99161607404002,-52.754533067553375,3
-40.82377152295945,-50.706770588600186,-36.68303624310634,-52.75422975098997,3
-40.755263550913966,-50.780523993387064,-36.72330269668927,-51.75843644234606,3
-40.69684023414863,-51.69157035512094,-36.75444745632705,-51.70669451904073,3
-40.59326124784779,-51.791552438509974,-36.77985569409623,-51.66405358661699,3
-42.87340641922548,-48.51403593979147,-37.510377213076616,-48.588243508236296,3
-45.34145070621213,-48.21596269123302,-37.55164887562003,-48.12222371145532,3
-45.67435057022552,-48.05903682101371,-38.350503478435414,-47.919656433214804,3
-47.16570961140067,-47.92356840530086,-38.42816374582356,-47.754976024877394,3
-47.32758735712808,-46.0601056698252,-38.49077417095867,-47.614796932382085,3
-47.7848156635301,-44.99575122206554,-37.87446987065581,-46.39877085825379,3
-47.87258086459146,-44.4824475303656,-37.84570353536025,-46.2167122406226,3
-47.9423527863349,-43.69896707379564,-37.82277364079229,-46.08791271772513,3
-48.00484343367676,-43.50692232767304,-37.80125281950152,-45.834061662670734,3
-48.060993297777635,-43.37548920944641,-37.78094359259198,-46.13167706956128,3
-48.11174010767269,-43.278338032146344,-37.76171172386646,-46.87376180339374,3
-48.491833527143896,-43.20281029352964,-37.74345072301007,-46.96791654145914,3
-48.496303310596936,-43.141939263607775,-37.55186602441464,-47.034609955029985,3
-48.86816825693402,-43.091530050621124,-37.655268730519126,-47.08551674968925,3
-48.92301819009521,-42.25387292012065,-37.656511552051136,-47.126315560918904,3
-48.97254181144984,-42.19361441281301,-37.65767621539926,-47.109851616216254,3
-49.02457156602819,-42.149442638726484,-37.65892628441253,-46.80011837510099,3
-49.07638941208202,-42.11467942424736,-37.660274823787006,-46.15995753128352,3
-49.126876555921314,-42.10320505429955,-37.661702520394876,-46.119517502279365,3
-50.54191876582316,-42.10164208637443,-37.66318638310117,-46.08900207161162,3
-52.14099277275981,-41.92351712771263,-37.664706632903965,-46.063967936156146,3
-53.754786949690235,-41.885340735817316,-37.666247744428404,-45.25629054749675,3
-53.96565234036829,-41.122865757657834,-38.051050209099394,-45.17727836082327,3
-55.24947516400246,-41.05635017131869,-38.05671381636355,-45.11614155955027,3
-55.434013339468706,-41.00559703277593,-38.061926416224985,-45.07021260513447,3
-55.515937034282125,-41.2099517559813,-38.06681861642723,-45.64835906391238,3
-55.70965143461499,-41.78452238762341,-38.071466258526925,-45.664496063905354,3
-55.81248443813346,-41.80448382026199,-38.07591779551927,-46.51853277109434,3
-55.87315541102048,-42.56123307938836,-38.659370192587645,-46.57852996648805,3
-55.7747104431762,-42.62110574144629,-38.68534683083358,-46.624024804683415,3
-55.797513024410264,-43.50586025322007,-39.4561969385854,-46.66100926898735,3
-55.381912440208026,-43.6151176073062,-39.52160321549058,-46.72375300564016,3
-55.33986591425583,-44.55928007491879,-39.57638497708788,-46.73596213195035,3
-54.4463390008705,-44.686770001694924,-39.62343674483171,-46.74885622335283,3
-54.36637041458472,-44.77568243411399,-39.664591773996236,-46.99339047838094,3
-52.94452705313231,-44.84599835060642,-40.47308766388328,-47.04291095097706,3
-51.21624661555016,-44.69581814541102,-41.33890499932755,-47.086161173551034,3
-49.35449272342428,-44.712100238565554,-41.446295896922706,-47.07290482290668,3
-48.755623423973184,-44.71839483535913,-42.325280203260114,-47.08168320952051,3
-47.07265188058252,-44.71955030383548,-42.4349468460481,-46.689057585351556,3
-46.66151708707954,-44.71783556125748,-43.615517898411056,-46.69686535010531,3
-45.14541757635405,-44.71444170509744,-43.74932515531278,-46.7814254049395,3
-43.671586242182194,-43.368784896430626,-44.23982472821872,-46.80734976017275,3
-43.393956007869,-43.280088689850075,-43.80552785017658,-46.825769364671615,3
-43.10873734446752,-43.23392043730735,-43.80503675649978,-46.839806707684616,3
-42.986421350731476,-43.19354360385932,-42.538160576797324,-46.85101272765161,3
-43.09933731220743,-43.15761808695314,-42.34670351603699,-46.8602592346482,3
-43.04629087788405,-43.125239458651514,-40.88388670391899,-46.86807976574775,3
-43.538153789333045,-43.09575753422965,-40.55520416869331,-47.22385506313893,3
-43.51837533760223,-43.06868848811202,-38.97357219889987,-47.243309536667994,3
-43.51102209657862,-42.6440116136522,-37.29840215723481,-47.25955463167648,3
-43.50901806009497,-42.60557689351718,-36.913811575564864,-47.964439951549174,3
-43.47954056768164,-42.65093806619665,-35.49384424783771,-48.00721352620634,3
-43.34793181322287,-42.60001091182428,-35.234596941177344,-48.81964922796225,3
-43.33485092874074,-42.97149155946621,-35.07146189477975,-48.90421687069893,3
-43.08211343553691,-42.98221447052756,-34.94869722461593,-48.96599490062993,3
-42.62273476949981,-42.99582071186893,-34.85154073865581,-49.01436816725242,3
-42.59795985317138,-42.97366869682315,-34.686524958606206,-49.05391517791697,3
-42.57761467466936,-42.76312635568756,-34.682962285395,-49.08721881151062,3
-54.0,-47.0,-40.0,-47.0,4
-54.0,-47.0,-39.42837190253295,-47.0,4
-53.42664213957922,-47.0,-39.402201002271916,-47.0,4
-53.40296748892103,-47.0,-39.382865606125165,-47.575658254585385,4
-52.80915724729652,-47.0,-39.367627967462475,-47.59691512692459,4
-52.79379939235978,-47.0,-39.355105685936756,-48.20042892661113,4
-52.78014152501625,-47.572026999318716,-39.344506356193435,-48.21579074827317,4
-52.76771832077209,-48.15907202868544,-39.33533539423521,-48.229390152568534,4
-52.75627929315412,-48.7693502344675,-39.32726443500065,-48.241671439963504,4
-52.74565651264625,-49.42372903476509,-39.320064957717285,-48.25291286196461,4
-52.093893172411384,-49.448561660463724,-39.31357189650162,-48.26330385381052,4
-52.076826788652816,-50.176181388192994,-39.56097153745214,-48.27298103430263,4
-51.37194704541154,-50.22543391514829,-39.588260940860785,-48.28204719486706,4
-51.326722501874464,-50.2659654054437,-39.60809728502735,-48.959383973069855,4
-51.289854142283275,-50.33066231509584,-39.62361870105688,-48.98336842732537,4
-51.25747345672153,-50.33702315114623,-39.63633924648132,-49.732675245078184,4
-51.22852995135623,-50.291528372249346,-40.226194055595975,-49.79450539453454,4
-51.21002311612441,-50.302001826530955,-40.24040169813413,-49.844690512066535,4
-51.21123095570096,-50.050216005043765,-40.86009988351549,-49.88694801959462,4
-51.20739281004464,-50.058812692560785,-40.876129259627234,-49.905102895596144,4
-51.20161177368067,-50.06333648325132,-41.54325556666454,-49.34381298668482,4
-51.1951182197283,-50.065069457590845,-41.57222823552484,-48.617271141105306,4
-50.962333224745535,-50.06489361378151,-41.58943879101697,-48.574706610663554,4
-50.24810905559644,-50.06337737897436,-41.58376883512889,-48.54347512133287,4
-50.19102607453458,-49.479444559007256,-41.481785418537704,-48.51739755735559,4
-49.43862111014024,-49.4664502404157,-41.47811495013629,-48.49481282870196,4
-49.375342400693455,-48.48150530672053,-41.16503923096065,-48.47477687398349,4
-49.32848256953793,-48.392548572080564,-41.16096466680053,-48.42237729677822,4
-49.29127231090107,-47.15091227188995,-40.27315374051121,-48.566450352188134,4
-49.26052467392861,-45.916307084032624,-40.22786210920849,-48.54656997663865,4
-49.23438199128589,-45.721978503738804,-39.352734045296216,-48.53249737338794,4
-48.48076656242295,-44.56888110412239,-38.42798021096296,-48.52214764203451,4
-47.660916371096036,-44.38040150371708,-38.30183994367382,-48.51436538788592,4
-47.566178684743086,-44.182172195896165,-38.15128505915659,-48.508441937853846,4
-47.494014849089936,-44.10913627577532,-38.102280124671246,-48.94009553937928,4
-47.4343821259972,-44.024489473954326,-38.04507468741533,-48.94954328025723,4
-47.383513193096235,-44.193161698785715,-38.005893864136425,-48.959110823812075,4
-47.339164302421636,-44.52278973584365,-37.97259302962723,-48.96850246366089,4
-47.29987721279948,-44.515426746413446,-37.80097746618275,-48.97759388808016,4
-47.26464419593575,-45.17902160139926,-37.464276170815864,-48.98633811009892,4
-47.23273643766056,-45.21687714278138,-37.39924507523962,-49.69938848112082,4
-47.20360802974971,-45.994529592779564,-36.61265339860054,-49.74254528182183,4
-47.176838514635364,-46.07385471311846,-36.542112266408495,-50.57205366503556,4
-47.1520966285412,-46.94532479382995,-35.76621354665164,-50.66276660268956,4
-47.129116419141,-47.05587455290479,-35.70126311506168,-51.54728398547689,4
-47.10768094762541,-47.970572607786046,-34.91801660772163,-51.65567323357541,4
-47.087610831360095,-48.9385649542305,-34.84200040458683,-51.732515075160485,4
-47.06875598332806,-49.08939973331209,-34.788325653646886,-52.934432376958334,4
-47.05098952535737,-49.196994834579776,-34.743956303226064,-54.10285234695901,4
-47.03420321733086,-49.27981317369406,-34.66763606085534,-54.2543875796714,4
-47.05333859860874,-49.34665974773529,-34.6595196912279,-54.36170783249221,4
-47.0638411457038,-49.402416408142436,-34.7059461352047,-54.44303746028758,4
-47.304544855986315,-49.48952287685638,-34.6936658483618,-54.50809258874836,4
-47.30669375046167,-49.50536029734262,-34.57554973844546,-54.56208102815981,4
-47.834136531148935,-49.52341013291017,-34.53298294009395,-54.64510491444485,4
-47.844594660850674,-49.73925012711873,-34.24732257700509,-54.66533308340429,4
-48.517939469021485,-49.777829242191494,-34.202249078075724,-54.269519736658204,4
-48.55238102657577,-50.86749465010913,-34.16186844860835,-54.2594071740009,4
-48.581497375845984,-50.948815003481606,-34.12575041886634,-52.792195176340584,4
-48.606915616019975,-51.93264766904169,-34.093288939013746,-52.73657008559966,4
-48.6295611008027,-52.043415740850506,-34.063932706090384,-52.68877856378738,4
-48.65003690049112,-52.08083688305705,-34.07946529981213,-52.64672035597005,4
-49.423951477241815,-52.12169345803152,-34.264127385128646,-52.609049549585805,4
-50.27766430377435,-52.16143163348957,-34.27240060521601,-52.57485586133182,4
-50.38319699013876,-51.98029772564878,-34.783237111533715,-52.54349462837737,4
-50.489024209859124,-51.22541508355102,-34.79192741076285,-51.26348364856904,4
-50.533036371890226,-51.18028923379318,-35.72660586514086,-50.04096948905799,4
-50.482738484652096,-50.323462726720145,-35.76215332223786,-49.855695452033366,4
-50.510623912542805,-50.24429649374702,-36.92738719932516,-48.71433038697725,4
-50.12464842737124,-49.309915886883566,-38.49841204248994,-48.54594325920592,4
-50.127475640571795,-49.19906663782317,-38.755987095534884,-47.54390470400422,4
-50.12556039670449,-48.22830689502214,-40.443917563172334,-47.409209501372366,4
-50.12109522202362,-47.199922221059616,-42.11193413219014,-47.317653692497984,4
-50.11527125120079,-47.02963242462716,-42.41165952857852,-47.41580666928506,4
-50.10871463422165,-46.909191930334316,-43.85995734154765,-47.3968416514746,4
-50.13322168096815,-47.86883364390401,-45.48116445893267,-46.515048958438534,4
-50.15690480264667,-47.91635267467751,-45.7670846233669,-46.39528518540784,4
-50.17255620194259,-47.948710101564885,-46.58380494460533,-46.37132808311303,4
-50.36455725021856,-47.98058617774832,-46.7500786924161,-46.62415692372324,4
-50.378806473943385,-48.01145771571223,-46.866202186332785,-47.38046831567072,4
-50.39048098255265,-48.04113969000978,-47.18197030790308,-47.41505140854264,4
-50.30393183750967,-48.069594985983905,-47.269587062868766,-47.46301472967679,4
-50.280486359711105,-48.618089760873126,-48.156401077132166,-47.4588804444129,4
-50.00221699127195,-48.61384542044315,-48.25743862304537,-47.351655992421904,4
-49.975981646366606,-48.615247866391634,-48.335802245687354,-47.08464900390397,4
-49.95216822638238,-48.61944155168501,-48.42434973905803,-47.11512905201396,4
-49.93048478148907,-48.62512070827545,-48.14276440881041,-47.1364897654059,4
-49.910638059083595,-48.63161382999312,-47.36006724352608,-47.150654325391244,4
-49.89237536402132,-48.63854760729509,-47.32673290091317,-46.999988568810956,4
-49.875486394952645,-48.75516328491318,-46.24405651800018,-46.983788056623176,4
-49.19248424374873,-48.76891783943738,-46.12680063215135,-46.96841910365383,4
-49.165785502096654,-48.78365564431808,-45.06106548198375,-46.953942738762265,4
-48.43423424442222,-48.79811305479742,-44.90688997849389,-46.250919401115155,4
-48.38046029874379,-49.00094200072055,-43.791020863140105,-45.428851853508,4
-47.58194122474995,-49.0402039896494,-43.626657700181866,-45.33440519374548,4
-47.49988566087116,-49.07623019337936,-42.514989541999704,-44.46493617417825,4
-46.36860874920149,-49.05642233654728,-41.386102424529895,-44.35969241738042,4
-44.990545382078565,-49.06129425097213,-41.18768593486585,-44.28584334361584,4
-44.760301794465825,-48.427416758501224,-40.17152715920646,-44.22927984608008,4
-43.266809144333656,-48.410000623292106,-40.01366229422604,-44.182581404679254,4
-42.989955445698286,-47.710636618089104,-39.070243621547746,-44.166538692272425,4
-41.64987067304933,-47.68088993319684,-38.93707933805535,-44.34070025540121,4
-41.41459972011518,-47.65512786850073,-38.028487450263974,-44.81069805825586,4
-41.175480111447634,-46.87427434782573,-37.90534264674823,-44.82783885911118,4
-41.090095124560655,-46.81964874510335,-37.00861960448465,-45.54477430183254,4
-40.926329924426895,-45.9698305650529,-35.831786759832795,-45.59784592028487,4
-42.369711744078856,-47.150041719196146,-35.749181325811065,-46.440820885045746,4
-42.69205968418667,-48.361769556246195,-35.687166214591954,-46.540152173178626,4
-42.76189611449018,-49.59300651855732,-35.64460827894284,-46.61557769024935,4
-42.826187120011774,-50.85744158213462,-35.613768128132406,-46.67628687780088,4
-42.88566113904146,-52.242516208387585,-35.59058640315916,-46.726950590228,4
-42.940787578188704,-53.55405170425061,-35.572705698940865,-46.770312244317466,4
-42.99207252123704,-54.77103461223612,-35.55865333394699,-46.80812708588386,4
-43.03997596136951,-55.89779017589243,-35.547457506951716,-46.84158804479418,4
-43.084895572636235,-56.95786027548871,-35.538448995862915,-46.87154337878904,4
-43.12716988654654,-57.97580025978565,-35.531150928120645,-46.898617906144345,4
-43.16708632951668,-58.97457413277237,-35.52521384554138,-46.923285093259146,4
-43.20488958797862,-59.96942502446443,-35.52037560423082,-46.94591218420673,4
-44.81984471535234,-60.1192764718145,-35.5164356235801,-46.96678965813243,4
-44.913919166091404,-60.17362418484408,-35.51323779553563,-46.98615113419284,4
-46.30142736288834,-60.2200704802383,-35.51065881739136,-47.004187220358936,4
-46.49830327775899,-59.77208781190391,-35.50860003044326,-47.02105539263427,4
-46.630580425087054,-58.492541161280236,-35.50698158808461,-46.99672039966781,4
-46.74298247819948,-57.253799494203555,-35.50573820943046,-46.73470531544206,4
-46.84045372081451,-56.043435440867455,-35.91818451663415,-46.73387194900659,4
-48.96860701311618,-54.449163198614045,-38.54016423797638,-45.82333976875506,4
-50.98810730335618,-53.952437820578375,-40.52105214176535,-44.88850144708958,4
-51.299466984077355,-52.911016314731576,-41.005661108120094,-44.79974363956606,4
